ObjectId,OObjectId,AcademicYear,AcademicPeriod
50942130,50000007,2023,004
50942130,50000007,2024,004
50942131,50000007,2021,003
50942131,50000007,2022,003
50942131,50000007,2023,003
50942131,50000007,2024,003
50942131,50000007,2025,003
50942132,50000007,2021,003
50942132,50000007,2022,003
50942132,50000007,2023,003
50942132,50000007,2024,003
50942132,50000007,2025,003
50942133,50000007,2021,004
50942133,50000007,2022,004
50942133,50000007,2023,004
50942133,50000007,2024,004
50942134,50000007,2021,004
50942134,50000007,2022,004
50942134,50000007,2023,004
50942134,50000007,2024,004
50942135,50000007,2021,004
50942135,50000007,2022,004
50942135,50000007,2023,004
50942135,50000007,2024,004
50942136,50000007,2021,003
50942136,50000007,2022,003
50942136,50000007,2023,003
50942136,50000007,2024,003
50942136,50000007,2025,003
50942137,50000007,2021,003
50942137,50000007,2021,004
50942137,50000007,2022,003
50942137,50000007,2022,004
50942137,50000007,2023,003
50942137,50000007,2023,004
50942137,50000007,2024,003
50942137,50000007,2024,004
50942137,50000007,2025,003
50942138,50000007,2021,003
50942138,50000007,2022,003
50942138,50000007,2023,003
50942138,50000007,2024,003
50942138,50000007,2025,003
50942139,50000007,2021,004
50942139,50000007,2022,004
50942139,50000007,2023,004
50942139,50000007,2024,004
50942140,50000007,2021,003
50942140,50000007,2022,003
50942140,50000007,2023,003
50942140,50000007,2024,003
50942140,50000007,2025,003
50942141,50000007,2021,004
50942141,50000007,2022,004
50942141,50000007,2023,004
50942141,50000007,2024,004
50942142,50000007,2021,003
50942142,50000007,2022,003
50942142,50000007,2023,003
50942142,50000007,2024,003
50942142,50000007,2025,003
50942143,50000007,2021,004
50942143,50000007,2022,004
50942143,50000007,2023,004
50942143,50000007,2024,004
50942144,50000007,2021,003
50942144,50000007,2022,003
50942144,50000007,2023,003
50942144,50000007,2024,003
50942144,50000007,2025,003
50942145,50000007,2021,004
50942145,50000007,2022,004
50942145,50000007,2023,004
50942145,50000007,2024,004
50942146,50000007,2021,003
50942146,50000007,2022,003
50942146,50000007,2023,003
50942146,50000007,2024,003
50942146,50000007,2025,003
50942147,50000007,2021,004
50942147,50000007,2022,004
50942147,50000007,2023,004
50942147,50000007,2024,004
50942148,50000007,2021,003
50942148,50000007,2022,003
50942148,50000007,2023,003
50942148,50000007,2024,003
50942148,50000007,2025,003
50942149,50000007,2021,003
50942149,50000007,2021,004
50942149,50000007,2022,003
50942149,50000007,2022,004
50942149,50000007,2023,003
50942149,50000007,2023,004
50942149,50000007,2024,003
50942149,50000007,2024,004
50942150,50000007,2021,003
50942150,50000007,2022,003
50942150,50000007,2023,003
50942150,50000007,2024,003
50942150,50000007,2025,003
50942151,50000007,2021,003
50942151,50000007,2022,003
50942151,50000007,2023,003
50942151,50000007,2024,003
50942151,50000007,2025,003
50942152,50000007,2021,003
50942152,50000007,2022,003
50942152,50000007,2023,003
50942152,50000007,2024,003
50942152,50000007,2025,003
50942153,50000007,2021,004
50942153,50000007,2022,004
50942153,50000007,2023,004
50942153,50000007,2024,004
50942154,50000007,2021,003
50942154,50000007,2022,003
50942154,50000007,2023,003
50942154,50000007,2024,003
50942154,50000007,2025,003
50942155,50000007,2021,003
50942155,50000007,2022,003
50942155,50000007,2023,003
50942155,50000007,2024,003
50942155,50000007,2025,003
50942156,50000007,2021,003
50942156,50000007,2022,003
50942156,50000007,2023,003
50942156,50000007,2024,003
50942156,50000007,2025,003
50942157,50000007,2021,003
50942157,50000007,2022,003
50942157,50000007,2023,003
50942157,50000007,2024,003
50942157,50000007,2025,003
50942158,50000007,2021,003
50942158,50000007,2022,003
50942158,50000007,2023,003
50942158,50000007,2024,003
50942158,50000007,2025,003
50942159,50000007,2021,004
50942159,50000007,2022,004
50942159,50000007,2023,004
50942159,50000007,2024,004
50942160,50000007,2021,004
50942160,50000007,2022,004
50942160,50000007,2023,004
50942160,50000007,2024,004
50942161,50000007,2021,003
50942161,50000007,2022,003
50942161,50000007,2023,003
50942161,50000007,2024,003
50942161,50000007,2025,003
50942162,50000007,2021,004
50942162,50000007,2022,004
50942162,50000007,2023,004
50942162,50000007,2024,004
50942163,50000007,2021,003
50942163,50000007,2022,003
50942163,50000007,2023,003
50942163,50000007,2024,003
50942163,50000007,2025,003
50942164,50000007,2021,003
50942164,50000007,2022,003
50942164,50000007,2023,003
50942164,50000007,2024,003
50942164,50000007,2025,003
50942165,50000007,2021,004
50942165,50000007,2022,004
50942165,50000007,2023,004
50942165,50000007,2024,004
50942166,50000007,2021,003
50942166,50000007,2022,003
50942166,50000007,2023,003
50942166,50000007,2024,003
50942166,50000007,2025,003
50942167,50000007,2021,003
50942167,50000007,2022,003
50942167,50000007,2023,003
50942167,50000007,2024,003
50942167,50000007,2025,003
50942168,50000007,2021,003
50942168,50000007,2021,004
50942168,50000007,2022,003
50942168,50000007,2022,004
50942168,50000007,2023,003
50942168,50000007,2023,004
50942168,50000007,2024,003
50942168,50000007,2024,004
50942168,50000007,2025,003
50942169,50000007,2021,003
50942170,50000007,2021,004
50942170,50000007,2022,004
50942170,50000007,2024,004
50942171,50000007,2021,003
50942171,50000007,2022,003
50942171,50000007,2023,003
50942171,50000007,2025,003
50942172,50000007,2021,003
50942172,50000007,2021,004
50942172,50000007,2022,003
50942172,50000007,2022,004
50942172,50000007,2023,003
50942172,50000007,2023,004
50942172,50000007,2024,003
50942172,50000007,2024,004
50942172,50000007,2025,003
50942173,50000007,2021,003
50942174,50000007,2021,004
50942174,50000007,2022,004
50942174,50000007,2023,004
50942174,50000007,2024,004
50942175,50000007,2021,003
50942175,50000007,2021,004
50942175,50000007,2022,003
50942175,50000007,2022,004
50942175,50000007,2023,003
50942175,50000007,2023,004
50942175,50000007,2024,003
50942175,50000007,2024,004
50942175,50000007,2025,003
50942176,50000007,2021,003
50942176,50000007,2021,004
50942176,50000007,2022,003
50942176,50000007,2022,004
50942176,50000007,2023,003
50942176,50000007,2023,004
50942176,50000007,2024,003
50942176,50000007,2024,004
50942176,50000007,2025,003
50942177,50000007,2021,003
50942177,50000007,2022,003
50942177,50000007,2023,003
50942177,50000007,2024,003
50942178,50000007,2021,003
50942178,50000007,2021,004
50942178,50000007,2022,003
50942178,50000007,2022,004
50942178,50000007,2023,003
50942178,50000007,2023,004
50942178,50000007,2024,003
50942178,50000007,2024,004
50942178,50000007,2025,003
50942179,50000007,2021,003
50942179,50000007,2022,003
50942179,50000007,2023,003
50942179,50000007,2024,003
50942179,50000007,2025,003
50942180,50000007,2021,003
50942180,50000007,2021,004
50942180,50000007,2022,003
50942180,50000007,2022,004
50942180,50000007,2023,003
50942180,50000007,2023,004
50942180,50000007,2024,003
50942180,50000007,2024,004
50942180,50000007,2025,003
50942181,50000007,2021,004
50942181,50000007,2022,004
50942181,50000007,2023,004
50942181,50000007,2024,004
50942182,50000007,2021,003
50942182,50000007,2022,003
50942182,50000007,2023,003
50942182,50000007,2024,003
50942182,50000007,2025,003
50942183,50000007,2021,004
50942183,50000007,2022,004
50942183,50000007,2023,004
50942183,50000007,2024,004
50942184,50000007,2021,003
50942184,50000007,2022,003
50942184,50000007,2023,003
50942184,50000007,2024,003
50942184,50000007,2025,003
50942185,50000007,2021,004
50942185,50000007,2022,004
50942185,50000007,2023,004
50942185,50000007,2024,004
50942186,50000007,2021,003
50942186,50000007,2022,003
50942186,50000007,2023,003
50942186,50000007,2024,003
50942186,50000007,2025,003
50942187,50000007,2021,004
50942187,50000007,2022,004
50942187,50000007,2023,004
50942187,50000007,2024,004
50942188,50000007,2021,003
50942188,50000007,2022,003
50942188,50000007,2023,003
50942188,50000007,2024,003
50942188,50000007,2025,003
50942189,50000007,2021,003
50942189,50000007,2022,003
50942189,50000007,2023,003
50942189,50000007,2024,003
50942189,50000007,2025,003
50942190,50000007,2021,004
50942190,50000007,2022,004
50942190,50000007,2023,004
50942190,50000007,2024,004
50942191,50000007,2021,003
50942191,50000007,2021,004
50942191,50000007,2022,003
50942191,50000007,2022,004
50942191,50000007,2023,003
50942191,50000007,2023,004
50942191,50000007,2024,003
50942191,50000007,2024,004
50942191,50000007,2025,003
50942192,50000007,2021,003
50942192,50000007,2022,003
50942192,50000007,2023,003
50942192,50000007,2024,003
50942192,50000007,2025,003
50942193,50000007,2021,003
50942193,50000007,2021,004
50942193,50000007,2022,003
50942193,50000007,2022,004
50942193,50000007,2023,003
50942193,50000007,2023,004
50942193,50000007,2024,003
50942193,50000007,2024,004
50942193,50000007,2025,003
50942194,50000007,2021,003
50942194,50000007,2022,003
50942194,50000007,2023,003
50942194,50000007,2024,003
50942194,50000007,2025,003
50942195,50000007,2021,003
50942195,50000007,2022,003
50942195,50000007,2023,003
50942195,50000007,2024,003
50942195,50000007,2025,003
50942196,50000007,2021,004
50942196,50000007,2022,004
50942196,50000007,2023,004
50942196,50000007,2024,004
50942197,50000007,2021,003
50942197,50000007,2022,003
50942197,50000007,2023,003
50942197,50000007,2024,003
50942197,50000007,2025,003
50942198,50000007,2021,003
50942198,50000007,2021,004
50942198,50000007,2022,003
50942198,50000007,2022,004
50942198,50000007,2023,003
50942198,50000007,2023,004
50942198,50000007,2024,003
50942198,50000007,2024,004
50942198,50000007,2025,003
50942199,50000007,2021,003
50942199,50000007,2022,003
50942199,50000007,2023,003
50942199,50000007,2024,003
50942199,50000007,2025,003
50942200,50000007,2021,004
50942200,50000007,2022,004
50942200,50000007,2023,004
50942200,50000007,2024,004
50942201,50000007,2021,003
50942201,50000007,2022,003
50942201,50000007,2023,003
50942201,50000007,2024,003
50942201,50000007,2025,003
50942202,50000007,2021,003
50942202,50000007,2022,003
50942202,50000007,2023,003
50942202,50000007,2024,003
50942202,50000007,2025,003
50942203,50000007,2021,003
50942203,50000007,2022,003
50942203,50000007,2023,003
50942203,50000007,2024,003
50942203,50000007,2025,003
50942204,50000007,2021,003
50942204,50000007,2023,003
50942204,50000007,2025,003
50942205,50000007,2022,003
50942205,50000007,2024,003
50942206,50000007,2021,003
50942206,50000007,2023,003
50942206,50000007,2025,003
50942207,50000007,2021,004
50942207,50000007,2023,004
50942208,50000007,2022,003
50942208,50000007,2024,003
50942209,50000007,2021,003
50942209,50000007,2023,003
50942209,50000007,2025,003
50942210,50000007,2022,004
50942210,50000007,2024,004
50942211,50000007,2022,004
50942211,50000007,2024,004
50942212,50000007,2021,004
50942212,50000007,2023,004
50942213,50000007,2022,003
50942213,50000007,2024,003
50942214,50000007,2021,004
50942214,50000007,2022,003
50942214,50000007,2023,004
50942214,50000007,2024,003
50942215,50000007,2021,003
50942215,50000007,2022,004
50942215,50000007,2023,003
50942215,50000007,2024,004
50942215,50000007,2025,003
50942216,50000007,2021,004
50942216,50000007,2022,003
50942216,50000007,2023,004
50942216,50000007,2024,003
50942217,50000007,2021,003
50942217,50000007,2022,004
50942217,50000007,2023,003
50942217,50000007,2024,004
50942217,50000007,2025,003
50942218,50000007,2021,003
50942218,50000007,2022,003
50942218,50000007,2023,003
50942218,50000007,2024,003
50942218,50000007,2025,003
50942219,50000007,2021,004
50942219,50000007,2022,004
50942219,50000007,2023,004
50942219,50000007,2024,004
50942220,50000007,2021,004
50942220,50000007,2022,004
50942220,50000007,2023,004
50942220,50000007,2024,004
50942221,50000007,2021,003
50942221,50000007,2022,003
50942221,50000007,2023,003
50942221,50000007,2024,003
50942221,50000007,2025,003
50942222,50000007,2021,004
50942222,50000007,2022,004
50942222,50000007,2023,004
50942222,50000007,2024,004
50942223,50000007,2021,003
50942223,50000007,2021,004
50942223,50000007,2022,003
50942223,50000007,2022,004
50942223,50000007,2023,003
50942223,50000007,2023,004
50942223,50000007,2024,003
50942223,50000007,2024,004
50942223,50000007,2025,003
50942224,50000007,2021,003
50942224,50000007,2021,004
50942224,50000007,2022,003
50942224,50000007,2022,004
50942224,50000007,2023,003
50942224,50000007,2023,004
50942224,50000007,2024,003
50942224,50000007,2024,004
50942224,50000007,2025,003
50942225,50000007,2021,003
50942225,50000007,2021,004
50942225,50000007,2022,003
50942225,50000007,2022,004
50942225,50000007,2023,003
50942225,50000007,2023,004
50942225,50000007,2024,003
50942225,50000007,2024,004
50942225,50000007,2025,003
50942226,50000007,2021,004
50942226,50000007,2023,004
50942227,50000007,2021,003
50942227,50000007,2023,003
50942227,50000007,2025,003
50942228,50000007,2022,004
50942228,50000007,2024,004
50942229,50000007,2021,003
50942229,50000007,2021,004
50942229,50000007,2022,003
50942229,50000007,2022,004
50942229,50000007,2023,003
50942229,50000007,2023,004
50942229,50000007,2024,003
50942229,50000007,2024,004
50942229,50000007,2025,003
50942230,50000007,2021,003
50942230,50000007,2023,003
50942230,50000007,2025,003
50942231,50000007,2021,004
50942231,50000007,2023,004
50942232,50000007,2021,003
50942232,50000007,2023,003
50942232,50000007,2025,003
50942233,50000007,2022,003
50942233,50000007,2024,003
50942234,50000007,2022,004
50942234,50000007,2024,004
50942235,50000007,2021,003
50942235,50000007,2022,003
50942235,50000007,2023,003
50942235,50000007,2024,003
50942235,50000007,2025,003
50942236,50000007,2021,003
50942236,50000007,2021,004
50942236,50000007,2022,003
50942236,50000007,2022,004
50942236,50000007,2023,003
50942236,50000007,2023,004
50942236,50000007,2024,003
50942236,50000007,2024,004
50942236,50000007,2025,003
50942237,50000007,2021,003
50942237,50000007,2021,004
50942237,50000007,2022,003
50942237,50000007,2022,004
50942237,50000007,2023,003
50942237,50000007,2023,004
50942237,50000007,2024,003
50942237,50000007,2024,004
50942237,50000007,2025,003
50942238,50000007,2021,003
50942238,50000007,2021,004
50942238,50000007,2022,003
50942238,50000007,2022,004
50942238,50000007,2023,003
50942238,50000007,2023,004
50942238,50000007,2024,003
50942238,50000007,2024,004
50942238,50000007,2025,003
50942239,50000007,2021,004
50942239,50000007,2023,004
50942240,50000007,2022,003
50942240,50000007,2024,003
50942241,50000007,2022,004
50942241,50000007,2024,004
50942242,50000007,2021,003
50942242,50000007,2023,003
50942242,50000007,2025,003
50942243,50000007,2022,004
50942243,50000007,2024,004
50942244,50000007,2021,003
50942244,50000007,2023,003
50942244,50000007,2025,003
50942245,50000007,2022,003
50942245,50000007,2024,003
50942246,50000007,2021,004
50942246,50000007,2023,004
50942247,50000007,2021,003
50942247,50000007,2021,004
50942247,50000007,2022,003
50942247,50000007,2022,004
50942247,50000007,2023,003
50942247,50000007,2023,004
50942247,50000007,2024,003
50942248,50000007,2021,003
50942248,50000007,2021,004
50942248,50000007,2022,003
50942248,50000007,2022,004
50942248,50000007,2023,003
50942248,50000007,2023,004
50942248,50000007,2024,003
50942248,50000007,2024,004
50942248,50000007,2025,003
50942249,50000007,2021,003
50942249,50000007,2021,004
50942249,50000007,2022,003
50942249,50000007,2022,004
50942249,50000007,2023,003
50942249,50000007,2023,004
50942249,50000007,2024,003
50942249,50000007,2024,004
50942249,50000007,2025,003
50942250,50000007,2021,003
50942250,50000007,2021,004
50942250,50000007,2022,003
50942250,50000007,2022,004
50942250,50000007,2023,003
50942250,50000007,2023,004
50942250,50000007,2024,003
50942250,50000007,2024,004
50942250,50000007,2025,003
50942251,50000007,2021,003
50942252,50000007,2022,003
50942252,50000007,2024,003
50942253,50000007,2021,004
50942253,50000007,2023,004
50942254,50000007,2021,004
50942254,50000007,2023,004
50942255,50000007,2022,004
50942255,50000007,2024,004
50942256,50000007,2021,003
50942256,50000007,2023,003
50942256,50000007,2025,003
50942257,50000007,2022,003
50942257,50000007,2024,003
50942258,50000007,2022,004
50942258,50000007,2024,004
50942259,50000007,2021,004
50942259,50000007,2023,004
50942260,50000007,2022,003
50942260,50000007,2024,003
50942261,50000007,2021,003
50942261,50000007,2023,003
50942261,50000007,2025,003
50942262,50000007,2021,003
50942262,50000007,2022,003
50942262,50000007,2023,003
50942262,50000007,2024,003
50942262,50000007,2025,003
50942263,50000007,2021,004
50942263,50000007,2022,004
50942263,50000007,2023,004
50942263,50000007,2024,004
50942264,50000007,2021,003
50942264,50000007,2021,004
50942264,50000007,2022,003
50942264,50000007,2022,004
50942264,50000007,2023,003
50942264,50000007,2023,004
50942264,50000007,2024,003
50942264,50000007,2024,004
50942264,50000007,2025,003
50942265,50000007,2021,003
50942265,50000007,2021,004
50942265,50000007,2022,003
50942265,50000007,2022,004
50942265,50000007,2023,003
50942265,50000007,2023,004
50942265,50000007,2024,003
50942265,50000007,2024,004
50942265,50000007,2025,003
50942266,50000007,2021,003
50942266,50000007,2022,003
50942266,50000007,2023,003
50942266,50000007,2024,003
50942266,50000007,2025,003
50942267,50000007,2021,004
50942267,50000007,2022,004
50942267,50000007,2023,004
50942267,50000007,2024,004
50942268,50000007,2021,003
50942268,50000007,2021,004
50942268,50000007,2022,003
50942268,50000007,2022,004
50942268,50000007,2023,003
50942268,50000007,2023,004
50942268,50000007,2024,003
50942268,50000007,2024,004
50942268,50000007,2025,003
50942269,50000007,2021,003
50942269,50000007,2021,004
50942269,50000007,2022,003
50942269,50000007,2022,004
50942269,50000007,2023,003
50942269,50000007,2023,004
50942269,50000007,2024,003
50942269,50000007,2024,004
50942269,50000007,2025,003
50942270,50000007,2021,004
50942270,50000007,2022,004
50942270,50000007,2023,004
50942270,50000007,2024,004
50942271,50000007,2021,003
50942271,50000007,2022,003
50942271,50000007,2023,003
50942271,50000007,2024,003
50942271,50000007,2025,003
50942272,50000007,2021,003
50942272,50000007,2022,003
50942272,50000007,2023,003
50942272,50000007,2024,003
50942272,50000007,2025,003
50942273,50000007,2021,004
50942273,50000007,2022,004
50942273,50000007,2023,004
50942273,50000007,2024,004
50942274,50000007,2021,003
50942274,50000007,2021,004
50942274,50000007,2022,003
50942274,50000007,2022,004
50942274,50000007,2023,003
50942274,50000007,2023,004
50942274,50000007,2024,003
50942274,50000007,2024,004
50942274,50000007,2025,003
50942275,50000007,2021,003
50942275,50000007,2021,004
50942275,50000007,2022,003
50942275,50000007,2022,004
50942275,50000007,2023,003
50942275,50000007,2023,004
50942275,50000007,2024,003
50942275,50000007,2024,004
50942275,50000007,2025,003
50942276,50000007,2021,003
50942276,50000007,2021,004
50942276,50000007,2022,003
50942276,50000007,2022,004
50942276,50000007,2023,003
50942276,50000007,2023,004
50942276,50000007,2024,003
50942276,50000007,2024,004
50942276,50000007,2025,003
50942277,50000007,2021,003
50942277,50000007,2021,004
50942277,50000007,2022,003
50942277,50000007,2022,004
50942277,50000007,2023,003
50942277,50000007,2023,004
50942277,50000007,2024,003
50942277,50000007,2024,004
50942277,50000007,2025,003
50942278,50000007,2021,003
50942278,50000007,2021,004
50942278,50000007,2022,003
50942278,50000007,2022,004
50942278,50000007,2023,003
50942278,50000007,2023,004
50942278,50000007,2024,003
50942278,50000007,2024,004
50942278,50000007,2025,003
50942279,50000007,2021,003
50942279,50000007,2021,004
50942279,50000007,2022,003
50942279,50000007,2022,004
50942279,50000007,2023,003
50942279,50000007,2023,004
50942279,50000007,2024,003
50942279,50000007,2024,004
50942279,50000007,2025,003
50942280,50000007,2021,003
50942280,50000007,2021,004
50942280,50000007,2022,003
50942280,50000007,2022,004
50942280,50000007,2023,003
50942280,50000007,2023,004
50942280,50000007,2024,003
50942280,50000007,2024,004
50942280,50000007,2025,003
50942281,50000007,2021,003
50942281,50000007,2021,004
50942281,50000007,2022,003
50942281,50000007,2022,004
50942281,50000007,2023,003
50942281,50000007,2023,004
50942281,50000007,2024,003
50942281,50000007,2024,004
50942281,50000007,2025,003
50942282,50000007,2021,003
50942282,50000007,2021,004
50942282,50000007,2022,003
50942282,50000007,2022,004
50942282,50000007,2023,003
50942282,50000007,2023,004
50942282,50000007,2024,003
50942282,50000007,2024,004
50942282,50000007,2025,003
50942283,50000007,2021,003
50942283,50000007,2021,004
50942283,50000007,2022,003
50942283,50000007,2022,004
50942283,50000007,2023,003
50942283,50000007,2023,004
50942283,50000007,2024,003
50942283,50000007,2024,004
50942283,50000007,2025,003
50942284,50000007,2021,003
50942284,50000007,2022,003
50942284,50000007,2023,003
50942284,50000007,2024,003
50942284,50000007,2025,003
50942285,50000007,2021,003
50942285,50000007,2021,004
50942285,50000007,2022,003
50942285,50000007,2022,004
50942285,50000007,2023,003
50942285,50000007,2023,004
50942285,50000007,2024,003
50942285,50000007,2024,004
50942285,50000007,2025,003
50942286,50000007,2021,003
50942286,50000007,2021,004
50942286,50000007,2022,003
50942286,50000007,2022,004
50942286,50000007,2023,003
50942286,50000007,2023,004
50942286,50000007,2024,003
50942286,50000007,2024,004
50942286,50000007,2025,003
50942287,50000007,2021,003
50942287,50000007,2021,004
50942287,50000007,2022,003
50942287,50000007,2022,004
50942287,50000007,2023,003
50942287,50000007,2023,004
50942287,50000007,2024,003
50942287,50000007,2024,004
50942287,50000007,2025,003
50942287,50000007,2025,004
50942288,50000007,2022,003
50942289,50000007,2021,003
50942289,50000007,2023,003
50942289,50000007,2025,003
50942290,50000007,2021,003
50942290,50000007,2021,004
50942290,50000007,2022,003
50942290,50000007,2022,004
50942290,50000007,2023,003
50942290,50000007,2023,004
50942290,50000007,2024,003
50942290,50000007,2024,004
50942290,50000007,2025,003
50942291,50000007,2021,003
50942291,50000007,2021,004
50942291,50000007,2022,003
50942291,50000007,2022,004
50942291,50000007,2023,003
50942291,50000007,2023,004
50942291,50000007,2024,003
50942291,50000007,2024,004
50942291,50000007,2025,003
50942292,50000007,2021,003
50942292,50000007,2021,004
50942292,50000007,2022,003
50942292,50000007,2022,004
50942292,50000007,2023,003
50942292,50000007,2023,004
50942292,50000007,2024,003
50942292,50000007,2024,004
50942292,50000007,2025,003
50942293,50000007,2021,003
50942293,50000007,2021,004
50942293,50000007,2022,003
50942293,50000007,2022,004
50942293,50000007,2023,003
50942293,50000007,2023,004
50942293,50000007,2024,003
50942293,50000007,2024,004
50942293,50000007,2025,003
50942294,50000007,2021,003
50942294,50000007,2021,004
50942294,50000007,2022,003
50942294,50000007,2022,004
50942294,50000007,2023,003
50942294,50000007,2023,004
50942294,50000007,2024,003
50942294,50000007,2024,004
50942294,50000007,2025,003
50942295,50000007,2021,003
50942295,50000007,2021,004
50942295,50000007,2022,003
50942295,50000007,2022,004
50942295,50000007,2023,003
50942295,50000007,2023,004
50942295,50000007,2024,003
50942295,50000007,2024,004
50942295,50000007,2025,003
50942296,50000007,2021,003
50942296,50000007,2021,004
50942296,50000007,2022,003
50942296,50000007,2022,004
50942296,50000007,2023,003
50942296,50000007,2023,004
50942296,50000007,2024,003
50942296,50000007,2024,004
50942296,50000007,2025,003
50942297,50000007,2021,003
50942297,50000007,2021,004
50942297,50000007,2022,003
50942297,50000007,2022,004
50942297,50000007,2023,003
50942297,50000007,2023,004
50942297,50000007,2024,003
50942297,50000007,2024,004
50942297,50000007,2025,003
50942298,50000007,2021,003
50942298,50000007,2021,004
50942298,50000007,2022,003
50942298,50000007,2022,004
50942298,50000007,2023,003
50942298,50000007,2023,004
50942298,50000007,2024,003
50942298,50000007,2024,004
50942298,50000007,2025,003
50942299,50000007,2021,003
50942299,50000007,2021,004
50942299,50000007,2022,003
50942299,50000007,2022,004
50942299,50000007,2023,003
50942299,50000007,2023,004
50942299,50000007,2024,003
50942299,50000007,2024,004
50942299,50000007,2025,003
50942300,50000007,2021,003
50942300,50000007,2021,004
50942300,50000007,2022,003
50942300,50000007,2022,004
50942300,50000007,2023,003
50942300,50000007,2023,004
50942300,50000007,2024,003
50942300,50000007,2024,004
50942300,50000007,2025,003
50942301,50000007,2021,003
50942301,50000007,2021,004
50942301,50000007,2022,003
50942301,50000007,2022,004
50942301,50000007,2023,003
50942301,50000007,2023,004
50942301,50000007,2024,003
50942301,50000007,2024,004
50942301,50000007,2025,003
50942302,50000007,2021,003
50942302,50000007,2022,003
50942302,50000007,2023,003
50942302,50000007,2024,003
50942302,50000007,2025,003
50942303,50000007,2021,003
50942303,50000007,2021,004
50942303,50000007,2022,003
50942303,50000007,2022,004
50942303,50000007,2023,003
50942303,50000007,2023,004
50942303,50000007,2024,003
50942303,50000007,2024,004
50942303,50000007,2025,003
50942304,50000007,2021,003
50942304,50000007,2021,004
50942304,50000007,2022,003
50942304,50000007,2022,004
50942304,50000007,2023,003
50942304,50000007,2023,004
50942304,50000007,2024,003
50942304,50000007,2024,004
50942304,50000007,2025,003
50942305,50000007,2021,003
50942305,50000007,2021,004
50942305,50000007,2022,003
50942305,50000007,2022,004
50942305,50000007,2023,003
50942305,50000007,2023,004
50942305,50000007,2024,003
50942305,50000007,2024,004
50942305,50000007,2025,003
50942306,50000007,2021,003
50942306,50000007,2022,003
50942306,50000007,2023,003
50942306,50000007,2024,003
50942306,50000007,2025,003
50942307,50000007,2021,004
50942307,50000007,2022,004
50942307,50000007,2023,004
50942307,50000007,2024,004
50942308,50000007,2021,003
50942308,50000007,2021,004
50942308,50000007,2022,003
50942308,50000007,2022,004
50942308,50000007,2023,003
50942308,50000007,2023,004
50942308,50000007,2024,003
50942308,50000007,2024,004
50942308,50000007,2025,003
50942309,50000007,2021,003
50942309,50000007,2022,003
50942309,50000007,2023,003
50942309,50000007,2024,003
50942309,50000007,2025,003
50942310,50000007,2021,003
50942310,50000007,2021,004
50942310,50000007,2022,003
50942310,50000007,2022,004
50942310,50000007,2023,003
50942310,50000007,2023,004
50942310,50000007,2024,003
50942310,50000007,2024,004
50942310,50000007,2025,003
50942311,50000007,2021,003
50942311,50000007,2022,003
50942311,50000007,2023,003
50942311,50000007,2024,003
50942311,50000007,2025,003
50942312,50000007,2021,003
50942312,50000007,2021,004
50942312,50000007,2022,003
50942312,50000007,2022,004
50942312,50000007,2023,003
50942312,50000007,2023,004
50942312,50000007,2024,003
50942312,50000007,2024,004
50942312,50000007,2025,003
50942313,50000007,2021,003
50942313,50000007,2021,004
50942313,50000007,2022,003
50942313,50000007,2022,004
50942313,50000007,2023,003
50942313,50000007,2023,004
50942313,50000007,2024,003
50942313,50000007,2024,004
50942313,50000007,2025,003
50942314,50000007,2021,003
50942314,50000007,2022,003
50942314,50000007,2023,003
50942314,50000007,2024,003
50942314,50000007,2025,003
50942315,50000007,2021,004
50942315,50000007,2022,004
50942315,50000007,2023,004
50942315,50000007,2024,004
50942316,50000007,2021,003
50942316,50000007,2022,003
50942316,50000007,2023,003
50942316,50000007,2024,003
50942316,50000007,2025,003
50942317,50000007,2021,004
50942317,50000007,2022,004
50942317,50000007,2023,004
50942317,50000007,2024,004
50942318,50000007,2021,003
50942318,50000007,2022,003
50942318,50000007,2023,003
50942318,50000007,2024,003
50942318,50000007,2025,003
50942319,50000007,2021,003
50942319,50000007,2022,003
50942319,50000007,2023,003
50942319,50000007,2024,003
50942319,50000007,2025,003
50942320,50000007,2021,004
50942320,50000007,2022,004
50942320,50000007,2023,004
50942320,50000007,2024,004
50942321,50000007,2021,003
50942321,50000007,2021,004
50942321,50000007,2022,003
50942321,50000007,2022,004
50942321,50000007,2023,003
50942321,50000007,2023,004
50942321,50000007,2024,003
50942321,50000007,2024,004
50942321,50000007,2025,003
50942322,50000007,2021,003
50942322,50000007,2021,004
50942322,50000007,2022,003
50942322,50000007,2022,004
50942322,50000007,2023,003
50942322,50000007,2023,004
50942322,50000007,2024,003
50942322,50000007,2024,004
50942322,50000007,2025,003
50942323,50000007,2021,003
50942323,50000007,2021,004
50942323,50000007,2022,003
50942323,50000007,2022,004
50942323,50000007,2023,003
50942323,50000007,2023,004
50942323,50000007,2024,003
50942323,50000007,2024,004
50942323,50000007,2025,003
50942324,50000007,2021,003
50942324,50000007,2021,004
50942324,50000007,2022,003
50942324,50000007,2022,004
50942324,50000007,2023,003
50942324,50000007,2023,004
50942324,50000007,2024,003
50942324,50000007,2024,004
50942324,50000007,2025,003
50942325,50000007,2021,003
50942325,50000007,2021,004
50942325,50000007,2022,003
50942325,50000007,2022,004
50942325,50000007,2023,003
50942325,50000007,2023,004
50942325,50000007,2024,003
50942325,50000007,2024,004
50942325,50000007,2025,003
50942326,50000007,2021,003
