ObjectId,AcademicYear,AcademicPeriod
51230569,2024,003
51230576,2024,003
51230577,2024,003
51230581,2024,003
51230586,2024,003
51230590,2024,003
51230595,2024,003
51230598,2024,003
51230603,2024,003
51230632,2024,003
51230634,2024,003
51230639,2024,003
51230643,2024,003
51230643,2025,003
51230646,2024,003
51230650,2024,003
51230685,2024,003
51230688,2024,003
51230691,2024,003
51230697,2024,003
51230701,2024,003
51230701,2025,003
51230704,2024,003
51230705,2024,003
51230708,2024,003
51230736,2024,003
51230739,2024,003
51230742,2024,003
51230744,2024,003
51230746,2024,003
51230748,2024,003
51230845,2024,003
51230848,2024,003
51230851,2024,003
51230854,2024,003
51230857,2024,003
51230881,2024,003
51230885,2024,003
51230888,2024,003
51230891,2024,003
51230910,2024,003
51230913,2024,003
51230916,2024,003
51230921,2024,003
51230924,2024,003
51230930,2024,003
51230933,2024,003
51230936,2024,003
51230941,2024,003
51230943,2024,003
51230952,2024,003
51230961,2024,003
51230961,2025,003
51230964,2024,003
51231331,2024,003
51231367,2024,003
51231368,2024,003
51231371,2024,003
51231374,2024,003
51231376,2024,003
51231378,2024,003
51231380,2024,003
51231383,2024,003
51231388,2024,003
51231392,2024,003
51231398,2024,003
51231426,2024,003
51231509,2024,003
51231514,2024,003
51231515,2024,003
51231524,2024,003
51231525,2024,003
51231584,2024,003
51231586,2024,003
51231588,2024,003
51231591,2024,003
51231593,2024,003
51231601,2024,003
51231601,2025,003
51231760,2024,003
51231763,2024,003
51231768,2024,003
51231779,2024,003
51231782,2024,003
51231786,2024,003
51231793,2024,003
51231809,2024,003
51231815,2024,003
51231818,2024,003
51231825,2024,003
51231830,2024,003
51231833,2024,003
51231835,2024,003
51231870,2024,003
51231875,2024,003
51231912,2024,003
51231925,2024,003
51231928,2024,003
51231931,2024,003
51232024,2024,003
51232027,2024,003
51232032,2024,003
51232044,2024,003
51232046,2024,003
51232048,2024,003
51232050,2024,003
51232054,2024,003
51232054,2025,003
51232057,2024,003
51232057,2025,003
51232060,2024,003
51232063,2024,003
51232066,2024,003
51232073,2024,003
51232082,2024,003
51232089,2024,003
51232100,2024,003
51232104,2024,003
51232107,2024,003
51232109,2024,003
51232111,2024,003
51232115,2024,003
51232116,2024,003
51232118,2024,003
51232122,2024,003
51232123,2024,003
51232125,2024,003
51232126,2024,003
51232127,2024,003
51232136,2024,003
51232142,2024,003
51232146,2024,003
51232147,2024,003
51232152,2024,003
51232154,2024,003
51232156,2024,003
51232159,2024,003
51232161,2024,003
51232163,2024,003
51232168,2024,003
51232173,2024,003
51232183,2024,003
51232188,2024,003
51232193,2024,003
51232209,2024,003
51232211,2024,003
51232217,2024,003
51232222,2024,003
51232227,2024,003
51232233,2024,003
51232240,2024,003
51232243,2024,003
51232247,2024,003
51232251,2024,003
51232258,2024,003
51232262,2024,003
51232281,2024,003
51232284,2024,003
51232286,2024,004
51232288,2025,003
51232291,2024,003
51232294,2024,003
51232297,2024,003
51232300,2024,003
51232303,2024,003
51232310,2024,003
51232312,2024,003
51232316,2024,003
51232320,2024,003
51232326,2024,003
51232328,2024,003
51232332,2024,003
51232338,2024,003
51232342,2024,003
51232348,2024,003
51232354,2024,003
51232358,2024,003
51232647,2024,003
51233595,2024,003
51233598,2024,003
51233601,2024,003
51233604,2024,003
51233615,2024,003
51233617,2024,004
51233620,2025,003
51233628,2024,003
51233632,2024,003
51233638,2024,003
51233641,2024,003
51233645,2024,003
51233646,2024,003
51233649,2024,003
51233654,2024,003
51233657,2024,003
51233661,2024,003
51233664,2024,003
51233679,2024,003
51233681,2024,003
51233683,2024,003
51233689,2024,003
51233700,2024,003
51233714,2024,003
51233718,2024,003
51233721,2024,003
51233722,2024,003
51233725,2024,003
51233730,2024,003
51233734,2024,003
51233735,2024,003
51233785,2024,003
51233788,2024,003
51233791,2024,003
51233794,2024,003
51233797,2024,003
51233800,2024,003
51233803,2024,003
51233806,2024,003
51233806,2025,003
51233809,2024,003
51233812,2024,003
51233815,2024,003
51233818,2024,003
51233821,2024,003
51233824,2024,003
51233827,2024,003
51233830,2024,003
51233833,2024,003
51233861,2024,003
51233865,2024,003
51233868,2024,003
51233871,2024,003
51233875,2024,003
51233878,2024,003
51233881,2024,003
51233911,2024,003
51233914,2024,003
51233917,2024,003
51233924,2024,003
51233928,2024,003
51233931,2024,003
51233932,2024,003
51234058,2024,003
51234071,2024,003
51234082,2024,003
51234086,2024,003
51234089,2024,003
51234092,2024,003
51234095,2024,003
51234098,2024,003
51234101,2024,003
51234104,2024,003
51234108,2024,003
51234112,2024,003
51234115,2024,003
51234118,2024,003
51234121,2024,003
51234124,2024,003
51234127,2024,003
51234130,2024,003
51234135,2024,003
51234138,2024,003
51234140,2024,003
51234144,2024,003
51234146,2024,003
51234149,2024,003
51234152,2024,003
51234156,2024,003
51234185,2024,003
51234188,2024,003
51234197,2024,003
51234201,2024,003
51234210,2024,003
51234212,2024,003
51234225,2024,003
51234228,2024,003
51234230,2024,003
51234231,2024,003
51234232,2024,003
51234233,2024,003
51234260,2024,003
51234270,2024,003
51234652,2024,003
51234653,2024,003
51234654,2024,003
51234654,2025,003
51234655,2024,003
51234655,2025,003
51234656,2024,003
51234656,2025,003
51234657,2024,003
51234657,2025,003
51234658,2024,003
51234658,2025,003
51234659,2024,003
51234659,2025,003
51234660,2024,003
51234660,2024,004
51234660,2025,003
51234804,2023,004
51234804,2024,003
51234804,2024,004
51234804,2025,003
51234804,2025,004
51234812,2024,003
51234815,2024,003
51234818,2024,003
51234822,2024,003
51234825,2024,003
51234828,2024,003
51234831,2024,003
51234835,2024,003
51234847,2024,003
51234847,2024,004
51234877,2023,004
51234877,2024,004
51234877,2025,004
51234894,2024,003
51235041,2024,003
51235047,2024,003
51235051,2024,003
51235054,2024,003
51235057,2024,003
51235135,2024,003
51235138,2024,003
51235141,2024,003
51235144,2024,003
51235147,2024,003
51235150,2024,003
51235153,2024,003
51235156,2024,003
51235185,2024,003
51235188,2024,003
51235403,2024,003
51235404,2024,003
51236696,2024,003
51236699,2024,003
51236702,2024,003
51236842,2024,003
51236846,2024,003
51236849,2024,003
51236937,2024,003
51236940,2024,003
51236999,2024,003
51237052,2024,003
51237436,2023,004
51237477,2023,004
51237477,2024,003
51237477,2024,004
51237477,2025,003
51237567,2024,003
51237571,2024,003
51237578,2024,003
51237583,2024,003
51237588,2024,003
51237593,2024,003
51237600,2024,003
51237603,2024,003
51237606,2024,003
51237611,2024,003
51237618,2024,003
51237624,2024,003
51237627,2024,003
51237632,2024,003
51237847,2024,003
51237855,2024,003
51237858,2024,003
51237886,2024,003
51237889,2024,003
51237892,2024,003
51237895,2024,003
51237899,2024,003
51237903,2024,003
51237906,2024,003
51237934,2024,003
51237940,2024,003
51237943,2024,003
51237947,2024,003
51237958,2024,003
51238083,2024,003
51238086,2024,003
51238089,2024,003
51238092,2024,003
51238095,2024,003
51238098,2024,003
51238101,2024,003
51238104,2024,003
51238107,2024,003
51238136,2024,003
51238139,2024,003
51238143,2024,003
51238146,2024,003
51238149,2024,003
51238152,2024,003
51238155,2024,003
51238158,2024,003
51238161,2024,003
51238164,2024,003
51238167,2024,003
51238170,2024,003
51238173,2024,003
51238176,2024,003
51238179,2024,003
51238182,2024,003
51238210,2024,003
51238213,2024,003
51238216,2024,003
51238219,2024,003
51238224,2024,003
51238360,2024,003
51238360,2025,003
51238398,2024,003
51238595,2024,003
51239215,2024,003
51239215,2024,004
51239215,2025,003
51239257,2024,003
51239290,2024,003
51239298,2024,003
51239298,2025,003
51239329,2024,003
51239329,2025,003
51239342,2024,003
51239342,2025,003
51239345,2024,003
51239345,2025,003
51240161,2024,003
51240241,2024,003
51240241,2025,003
51240244,2024,004
51242104,2024,003
51242104,2025,003
51242112,2024,003
51242112,2025,003
51242121,2024,003
51242144,2024,003
51243304,2024,003
51244030,2024,003
51244119,2024,003
51244138,2024,003
51244217,2024,003
51244219,2024,003
51244227,2024,003
51244230,2024,003
51244230,2025,003
51244249,2024,003
51244249,2025,003
51244429,2024,003
51244465,2025,003
51244595,2024,003
51244602,2024,004
51244602,2025,003
51244602,2025,004
51244606,2024,004
51244606,2025,003
51244606,2025,004
51244686,2024,004
51244686,2025,003
51244691,2024,004
51244691,2025,003
51244691,2025,004
51244694,2024,004
51244694,2025,003
51244694,2025,004
51244698,2024,004
51244698,2025,003
51244698,2025,004
51244701,2024,004
51244701,2025,003
51244701,2025,004
51244710,2024,004
51244720,2024,004
51244720,2025,003
51244720,2025,004
51244725,2024,004
51244736,2024,004
51244736,2025,004
51244739,2024,004
51244743,2024,004
51244743,2025,003
51244743,2025,004
51244746,2024,004
51244746,2025,004
51244846,2023,004
51244916,2024,003
51245009,2024,003
51245009,2024,004
51245009,2025,003
51245009,2025,004
51245014,2024,003
51245014,2024,004
51245014,2025,003
51245014,2025,004
51245091,2024,003
51245152,2024,003
51245334,2024,003
51245336,2024,003
51245338,2024,003
51245338,2024,004
51245384,2024,003
51245516,2024,003
51245714,2024,003
51245738,2024,003
51245771,2024,003
51246417,2024,003
51246460,2024,003
51246460,2025,003
51246650,2024,003
51247289,2024,003
51247292,2024,003
51247354,2024,003
51247384,2024,003
51247384,2024,004
51247384,2025,003
51247461,2024,003
51248099,2024,003
51248445,2024,003
51248577,2024,003
51248619,2024,003
51248622,2024,003
51248625,2024,003
51248977,2024,003
51249036,2024,003
51249061,2024,003
51249080,2024,003
51249152,2024,003
51249155,2024,003
51249185,2024,003
51249255,2024,004
51249256,2024,004
51249257,2024,004
51249258,2024,004
51249259,2024,004
51249260,2024,004
51249261,2024,004
51249261,2025,003
51249262,2024,004
51249263,2024,004
51249264,2024,004
51249265,2024,004
51249266,2024,004
51249267,2024,004
51249268,2024,004
51249269,2024,004
51249270,2024,004
51249271,2024,004
51249272,2024,004
51249273,2024,004
51249274,2024,004
51249275,2024,004
51249276,2024,004
51249277,2024,004
51249279,2024,004
51249280,2024,004
51249281,2024,004
51249334,2024,003
51249337,2024,003
51249340,2024,003
51249343,2024,003
51249370,2024,003
51249384,2024,003
51249384,2025,003
51249516,2024,003
51249527,2024,003
51249542,2024,003
51249542,2025,003
51249545,2024,003
51249545,2025,003
51249694,2024,003
51249726,2024,004
51249726,2025,004
51249789,2024,003
51250172,2024,003
51250231,2024,004
51250231,2025,004
51250490,2024,003
51250514,2024,003
51250519,2024,003
51250522,2024,003
51250527,2024,003
51250620,2024,003
51250669,2024,003
51250808,2024,003
51250898,2024,003
51250935,2024,003
51250975,2024,003
51250985,2024,003
51251064,2024,003
51251064,2025,003
51251083,2023,004
51251136,2024,003
51251141,2024,003
51251141,2025,003
51251529,2024,003
51251584,2024,003
51251662,2024,004
51251662,2025,004
51251745,2024,004
51251745,2025,004
51251843,2024,003
51251848,2024,003
51251911,2024,003
51251911,2025,003
51251954,2024,004
51251954,2025,004
51251963,2024,003
51251967,2024,003
51251984,2024,003
51251990,2024,004
51251993,2024,004
51251996,2024,004
51251999,2024,004
51252002,2024,004
51252007,2024,004
51252018,2024,004
51252018,2025,004
51252021,2024,004
51252021,2025,004
51252028,2024,004
51252028,2025,004
51252030,2024,003
51252030,2025,003
51252035,2024,004
51252038,2024,004
51252043,2024,004
51252049,2024,004
51252052,2024,004
51252057,2024,004
51252087,2024,004
51252087,2025,004
51252243,2024,004
51252246,2024,004
51252249,2024,004
51252252,2024,004
51252255,2024,004
51252272,2024,003
51252275,2024,003
51252367,2024,004
51252481,2024,004
51252537,2024,004
51252549,2024,004
51252552,2024,004
51252589,2024,004
51252601,2024,004
51252622,2024,004
51252625,2024,004
51252673,2024,004
51252676,2024,004
51252679,2024,004
51252696,2024,003
51252698,2024,004
51252698,2025,004
51252701,2024,003
51252763,2024,004
51252767,2024,004
51252771,2024,004
51252774,2024,004
51252808,2025,003
51252864,2024,004
51252867,2024,004
51253061,2024,004
51253727,2024,004
51254186,2024,003
51254412,2024,004
51254412,2025,003
51254412,2025,004
51254523,2024,003
51254526,2024,003
51254529,2024,003
51254721,2024,003
51254721,2025,003
51254755,2024,003
51254755,2025,003
51254785,2024,003
51254785,2025,003
51254789,2024,003
51254789,2024,004
51254789,2025,003
51254895,2024,004
51254898,2024,004
51254899,2024,004
51254900,2024,004
51254921,2024,004
51254921,2025,004
51254946,2024,004
51254947,2024,004
51255000,2024,003
51255007,2024,003
51255037,2024,003
51255038,2024,003
51255074,2024,003
51255089,2024,004
51255090,2024,004
51255495,2024,004
51255498,2024,004
51255504,2024,004
51255630,2024,003
51255630,2024,004
51255630,2025,003
51255630,2025,004
51255837,2024,004
51255849,2024,003
51256001,2024,004
51256002,2024,004
51256003,2024,004
51256049,2024,004
51256127,2025,003
51256128,2025,003
51256150,2024,004
51256151,2024,004
51256187,2024,004
51256205,2024,004
51256206,2024,004
51256220,2024,004
51256224,2024,004
51256266,2024,004
51256311,2024,004
51256312,2024,004
51256313,2024,004
51256395,2024,004
51256420,2024,004
51256423,2024,004
51256449,2024,004
51256450,2024,004
51256469,2024,003
51256478,2024,003
51256479,2024,003
51256482,2024,003
51256486,2024,004
51256487,2024,004
51256493,2024,004
51256494,2024,004
51256504,2024,004
51256505,2024,004
51256531,2024,003
51256541,2024,004
51256555,2024,004
51256556,2024,004
51256741,2024,004
51256747,2024,004
51256749,2024,004
51256766,2024,004
51256772,2024,004
51256773,2024,004
51256774,2024,004
51256775,2024,004
51256776,2024,004
51256777,2024,004
51256891,2024,003
51256974,2024,004
51257001,2024,004
51257043,2024,004
51257044,2024,004
51257045,2024,004
51257046,2024,004
51257115,2024,004
51257116,2024,004
51257172,2024,004
51257274,2024,004
51257293,2024,004
51257483,2024,004
51257486,2024,004
51257572,2024,004
51257576,2024,004
51257609,2024,004
51257613,2024,004
51257659,2024,003
51257744,2024,003
51257744,2024,004
51257824,2024,004
51257830,2024,004
51257844,2024,004
51257963,2024,004
51258045,2024,004
51258046,2024,004
51258180,2024,004
51258268,2024,003
51258275,2024,004
51258339,2024,003
51258377,2024,004
51258398,2024,004
51258399,2024,004
51258408,2024,004
51258436,2024,004
51258439,2024,004
51258458,2024,004
51258509,2024,004
51258525,2024,004
51258528,2024,004
51258538,2024,004
51258539,2024,004
51258540,2024,004
51258541,2024,004
51258550,2024,003
51258555,2024,004
51258556,2024,004
51258558,2024,004
51258561,2024,004
51258564,2024,004
51258576,2024,004
51258583,2024,004
51258590,2024,004
51258604,2024,004
51258633,2024,004
51258634,2024,004
51258640,2024,004
51258644,2024,004
51258647,2024,004
51258653,2024,004
51258664,2024,004
51258671,2024,004
51258674,2024,004
51258685,2024,004
51258687,2024,004
51258834,2024,004
51258858,2024,004
51259111,2024,004
51259117,2024,004
51259152,2024,004
51259169,2024,004
51259195,2024,004
51259257,2024,004
51259293,2024,004
51259296,2024,004
51259297,2024,004
51259300,2024,004
51259301,2024,004
51259302,2024,004
51259310,2024,004
51259315,2024,004
51259355,2024,004
51259358,2024,004
51259364,2024,004
51259365,2024,004
51259366,2024,004
51259367,2024,004
51259368,2024,004
51259375,2024,004
51259443,2024,004
51259451,2024,004
51259455,2024,004
51259456,2024,004
51259457,2024,004
51259458,2024,004
51259459,2024,004
51259467,2024,004
51259468,2024,004
51259469,2024,004
51259470,2024,004
51259471,2024,004
51259472,2024,004
51259594,2024,004
51259595,2024,004
51259596,2024,004
51259601,2024,004
51259602,2024,004
51259605,2024,004
51259606,2024,004
51259612,2024,004
51259622,2024,004
51259622,2025,003
51259622,2025,004
51259636,2024,004
51259653,2024,004
51259668,2024,004
51259674,2024,004
51259677,2024,004
51259678,2024,004
51259679,2024,004
51259680,2024,004
51259681,2024,004
51259695,2024,004
51259696,2024,004
51259697,2024,004
51259698,2024,004
51259703,2024,004
51259704,2024,004
51259705,2024,004
51259712,2024,004
51259713,2024,004
51259714,2024,004
51259715,2024,004
51259722,2024,004
51259733,2024,004
51259734,2024,004
51259747,2024,004
51259748,2024,004
51259750,2024,004
51259751,2024,004
51259752,2024,004
51259753,2024,004
51259754,2024,004
51259755,2024,004
51259756,2024,004
51259757,2024,004
51259758,2024,004
51259759,2024,004
51259760,2024,004
51259761,2024,004
51259762,2024,004
51259763,2024,004
51259764,2024,004
51259765,2024,004
51259766,2024,004
51259768,2024,004
51259769,2024,004
51259770,2024,004
51259771,2024,004
51259772,2024,004
51259773,2024,004
51259774,2024,004
51259775,2024,004
51259776,2024,004
51259777,2024,004
51259779,2024,004
51259780,2024,004
51259781,2024,004
51259782,2024,004
51259783,2024,004
51259784,2024,004
51259785,2024,004
51259786,2024,004
51259788,2024,004
51259789,2024,004
51259790,2024,004
51259791,2024,004
51259792,2024,004
51259793,2024,004
51259794,2024,004
51259795,2024,004
51259796,2024,004
51259797,2024,004
51259798,2024,004
51259799,2024,004
51259800,2024,004
51259801,2024,004
51259802,2024,004
51259803,2024,004
51259804,2024,004
51259805,2024,004
51259806,2024,004
51259807,2024,004
51259808,2024,004
51259809,2024,004
51259810,2024,004
51259811,2024,004
51259812,2024,004
51259813,2024,004
51259814,2024,004
51259815,2024,004
51259816,2024,004
51259817,2024,004
51259818,2024,004
51259819,2024,004
51259820,2024,004
51259928,2024,004
51259929,2024,004
51259930,2024,004
51259945,2024,004
51259952,2024,004
51259953,2024,004
51259954,2024,004
51259957,2024,004
51259958,2024,004
51259959,2024,004
51259979,2024,004
51260004,2024,004
51260007,2024,004
51260007,2025,003
51260012,2024,004
51260013,2024,004
51260014,2024,004
51260015,2024,004
51260016,2024,004
51260017,2024,004
51260021,2024,004
51260039,2024,004
51260040,2024,004
51260041,2024,004
51260052,2024,004
51260053,2024,004
51260054,2024,004
51260103,2024,003
51260124,2024,004
51260124,2025,003
51260124,2025,004
51260127,2024,004
51260127,2025,003
51260127,2025,004
51260166,2024,004
51260289,2024,004
51260293,2024,004
51260299,2024,004
51260304,2024,004
51260323,2024,004
51260326,2024,004
51260330,2024,004
51260339,2024,004
51260347,2024,004
51260350,2024,004
51260350,2025,003
51260363,2024,004
51260366,2024,004
51260370,2024,004
51260373,2024,004
51260374,2024,004
51260377,2024,004
51260381,2024,004
51260385,2024,004
51260389,2024,004
51260397,2024,004
51260436,2024,004
51260439,2024,004
51260439,2025,004
51260492,2024,004
51260493,2024,004
51260494,2024,004
51260495,2024,004
51260496,2024,004
51260497,2024,004
51260498,2024,004
51260499,2024,004
51260500,2024,004
51260501,2024,004
51260502,2024,004
51260503,2024,004
51260504,2024,004
51260505,2024,004
51260506,2024,004
51260507,2024,004
51260508,2024,004
51260509,2024,004
51260510,2024,004
51260511,2024,004
51260512,2024,004
51260513,2024,004
51260514,2024,004
51260515,2024,004
51260516,2024,004
51260517,2024,004
51260518,2024,004
51260552,2024,004
51260553,2024,004
51260554,2024,004
51260610,2024,004
51260611,2024,004
51260632,2024,004
51260633,2024,004
51260638,2024,004
51260641,2024,004
51260651,2024,004
51260685,2024,004
51260686,2024,004
51260702,2024,004
51260703,2024,004
51260704,2024,004
51260705,2024,004
51260706,2024,004
51260707,2024,004
51260720,2024,004
51260721,2024,004
51260722,2024,004
51260723,2024,004
51260726,2024,004
51260735,2024,004
51260738,2024,004
51260741,2024,004
51260744,2024,004
51260747,2024,004
51260752,2024,004
51260757,2024,004
51260770,2024,004
51260771,2024,004
51260772,2024,004
51260773,2024,004
51260774,2024,004
51260775,2024,004
51260776,2024,004
51260777,2024,004
51260785,2024,004
51260788,2024,004
51260791,2024,004
51260826,2024,004
51260828,2024,004
51260831,2024,004
51260837,2024,004
51260935,2024,004
51260935,2025,004
51260999,2024,004
51261084,2024,004
51261115,2024,004
51261115,2025,003
51261118,2024,004
51261118,2025,003
51261181,2024,004
51261182,2024,004
51261190,2024,004
51261221,2024,004
51261251,2024,004
51261285,2024,004
51261291,2024,004
51261456,2024,004
51261467,2024,004
51261476,2024,004
51261481,2024,004
51261483,2024,004
51261490,2024,004
51261492,2024,004
51261498,2024,004
51261500,2024,004
51261503,2024,004
51261505,2024,004
51261508,2024,004
51261515,2024,004
51261515,2025,003
51261517,2024,004
51261540,2024,004
51261543,2024,004
51261544,2024,004
51261545,2024,004
51261546,2024,004
51261555,2024,004
51261556,2024,004
51261557,2024,004
51261558,2024,004
51261559,2024,004
51261560,2024,004
51261582,2024,004
51261583,2024,004
51261586,2024,004
51261587,2024,004
51261588,2024,004
51261589,2024,004
51261593,2024,004
51261595,2024,004
51261601,2024,004
51261602,2024,004
51261606,2024,004
51261607,2024,004
51261608,2024,004
51261610,2024,004
51261615,2024,004
51261628,2024,004
51261637,2024,004
51261651,2024,004
51261652,2024,004
51261653,2024,004
51261654,2024,004
51261686,2024,004
51261693,2024,004
51261695,2024,004
51261697,2024,004
51261698,2024,004
51261701,2025,003
51261732,2024,004
51261736,2024,004
51261754,2024,004
51261773,2024,004
51261850,2024,004
51261860,2024,004
51261885,2024,004
51261886,2024,004
51261891,2024,004
51261897,2024,004
51261905,2024,004
51261910,2024,004
51261911,2024,004
51261918,2024,004
51261921,2024,004
51261926,2024,004
51261927,2024,004
51261932,2024,004
51261951,2024,004
51261956,2024,004
51261960,2024,004
51261963,2024,004
51261964,2024,004
51261965,2024,004
51261966,2024,004
51261967,2024,004
51261968,2024,004
51261969,2024,004
51261970,2024,004
51261971,2024,004
51261972,2024,004
51261973,2024,004
51261974,2024,004
51261975,2024,004
51261979,2024,004
51261982,2024,004
51262027,2024,004
51262028,2024,004
51262033,2024,004
51262048,2024,004
51262049,2024,004
51262053,2024,004
51262054,2024,004
51262062,2024,004
51262062,2025,004
51262065,2024,004
51262079,2024,004
51262087,2024,004
51262099,2024,004
51262111,2024,004
51262115,2024,004
51262116,2024,004
51262117,2024,004
51262118,2024,004
51262123,2024,004
51262131,2024,004
51262132,2024,004
51262133,2024,004
51262151,2024,003
51262151,2025,003
51262162,2024,004
51262166,2024,004
51262264,2024,004
51262265,2024,004
51262266,2024,004
51262267,2024,004
51262268,2024,004
51262270,2024,004
51262271,2024,004
51262272,2024,004
51262273,2024,004
51262274,2024,004
51262275,2024,004
51262276,2024,004
51262277,2024,004
51262278,2024,004
51262279,2024,004
51262280,2024,004
51262281,2024,004
51262282,2024,004
51262283,2024,004
51262284,2024,004
51262285,2024,004
51262286,2024,004
51262287,2024,004
51262288,2024,004
51262289,2024,004
51262290,2024,004
51262291,2024,004
51262292,2024,004
51262349,2024,004
51262380,2024,004
51262381,2024,004
51262382,2024,004
51262383,2024,004
51262594,2024,004
51262602,2024,004
51262608,2024,004
51262609,2024,004
51262621,2024,004
51262622,2024,004
51262625,2024,004
51262630,2024,004
51262631,2024,004
51262632,2024,004
51262633,2024,004
51262634,2024,004
51262635,2024,004
51262654,2024,004
51262663,2024,004
51262666,2024,004
51262668,2024,004
51262670,2024,004
51262673,2024,004
51262675,2024,004
51262677,2024,004
51262679,2024,004
51262681,2024,004
51262683,2024,004
51262693,2024,004
51262709,2024,004
51262743,2024,004
51262749,2024,004
51262750,2024,004
51262759,2024,004
51262761,2024,004
51262763,2024,004
51262765,2024,004
51262767,2024,004
51262769,2024,004
51262771,2024,004
51262773,2024,004
51262775,2024,004
51262777,2024,004
51262779,2024,004
51262781,2024,004
51262783,2024,004
51262794,2024,004
51262797,2024,004
51262800,2024,004
51262810,2024,004
51262812,2024,004
51262848,2024,004
51262849,2024,004
51262850,2024,004
51262851,2024,004
51262855,2024,004
51262856,2024,004
51262857,2024,004
51262882,2024,004
51262887,2024,004
51262996,2024,004
51263153,2024,004
51263161,2024,004
51263168,2024,004
51263171,2024,004
51263181,2024,004
51263572,2024,004
51263573,2024,004
51263574,2024,004
51263581,2024,004
51263591,2024,004
51263594,2024,004
51263624,2024,004
51263649,2024,004
51263650,2024,004
51263671,2024,004
51263673,2024,004
51263675,2024,004
51263677,2024,004
51263679,2024,004
51263681,2024,004
51263683,2024,004
51263685,2024,004
51263687,2024,004
51263689,2024,004
51263691,2024,004
51263693,2024,004
51263695,2024,004
51263698,2024,004
51263700,2024,004
51263702,2024,004
51263711,2024,004
51263716,2024,004
51263731,2024,004
51263732,2024,004
51263733,2024,004
51263759,2024,004
51263764,2024,004
51263765,2024,004
51263766,2024,004
51263789,2024,004
51263826,2024,004
51263827,2024,004
51263830,2024,004
51263838,2024,004
51263842,2024,004
51263844,2024,004
51263845,2024,004
51263852,2024,004
51263892,2024,004
51263893,2024,004
51263894,2024,004
51263900,2024,004
51263901,2024,004
51263902,2024,004
51263903,2024,004
51263910,2024,004
51263911,2024,004
51263912,2024,004
51263913,2024,004
51263937,2024,004
51263941,2024,004
51263942,2024,004
51264007,2024,004
51264012,2024,004
51264022,2024,004
51264024,2024,004
51264027,2024,004
51264032,2024,004
51264060,2024,004
51264061,2024,004
51264062,2024,004
51264063,2024,004
51264064,2024,004
51264066,2024,004
51264068,2024,004
51264076,2024,004
51264076,2025,004
51264079,2024,004
51264079,2025,003
51264080,2024,004
51264080,2025,004
51264093,2024,004
51264096,2024,004
51264099,2024,004
51264099,2025,003
51264133,2024,004
51264135,2024,004
51264138,2024,004
51264141,2024,004
51264146,2024,004
51264147,2024,004
51264149,2024,004
51264152,2024,004
51264155,2024,004
51264167,2024,004
51264170,2024,004
51264172,2024,004
51264174,2024,004
51264176,2024,004
51264178,2024,004
51264183,2024,004
51264193,2024,004
51264196,2024,004
51264211,2024,004
51264214,2024,004
51264217,2024,004
51264219,2024,004
51264222,2024,004
51264225,2024,004
51264228,2024,004
51264230,2024,004
51264239,2024,004
51264263,2024,004
51264264,2024,004
51264267,2024,004
51264268,2024,004
51264296,2024,004
51264301,2024,004
51264304,2024,004
51264307,2024,004
51264310,2024,004
51264316,2024,004
51264320,2024,004
51264321,2024,004
51264321,2025,003
51264322,2024,004
51264323,2024,004
51264324,2024,004
51264325,2024,004
51264326,2024,004
51264337,2024,004
51264339,2024,004
51264341,2024,004
51264346,2024,004
51264348,2024,004
51264350,2024,004
51264353,2024,004
51264367,2024,004
51264371,2024,004
51264431,2024,003
51264431,2024,004
51264431,2025,003
51264444,2024,004
51264447,2024,004
51264448,2024,004
51264454,2024,004
51264457,2024,004
51264459,2024,004
51264461,2024,004
51264464,2024,004
51264484,2024,004
51264485,2024,004
51264787,2024,004
51264817,2024,004
51264865,2024,004
51264865,2025,003
51264865,2025,004
51264874,2024,004
51264874,2025,004
51264917,2024,004
51264930,2024,004
51264930,2025,004
51265051,2024,004
51265055,2024,004
51265062,2024,004
51265074,2024,004
51265086,2025,003
51265107,2024,003
51265107,2024,004
51265143,2024,004
51265144,2024,004
51265201,2024,004
51265352,2024,004
51265358,2024,004
51265393,2024,004
51265412,2024,004
51265593,2024,004
51265617,2024,004
51265620,2024,004
51265627,2024,004
51265683,2024,004
51265689,2024,004
51265692,2024,004
51265695,2024,004
51265860,2024,004
51265944,2024,004
51265945,2024,004
51266052,2024,004
51266138,2024,004
51266149,2024,004
51266177,2024,004
51266223,2024,004
51266225,2024,004
51266265,2024,003
51266265,2024,004
51266265,2025,003
51266570,2024,004
51266870,2024,004
51266871,2024,004
51266874,2024,004
51266964,2024,004
51267134,2024,004
51267176,2025,003
51267376,2024,004
51267404,2024,004
51267563,2024,004
51267609,2024,004
51267613,2025,003
51267722,2024,004
51267780,2024,004
51267787,2025,003
51267833,2025,003
51267878,2024,003
51267882,2024,004
51267935,2024,004
51267939,2024,004
51267960,2025,003
51267970,2024,004
51268037,2024,004
51268037,2025,004
51268087,2024,004
51268087,2025,004
51268143,2024,004
51268183,2024,004
51268257,2024,004
51268257,2025,004
51268331,2024,004
51268340,2024,004
51268347,2024,004
51268348,2024,004
51268349,2024,004
51268350,2024,004
51268351,2024,004
51268352,2024,004
51268353,2024,004
51268355,2024,004
51268356,2024,004
51268357,2024,004
51268379,2024,004
51268382,2024,004
51268384,2024,004
51268413,2024,004
51268416,2024,004
51268418,2024,004
51268421,2024,004
51268437,2024,004
51268452,2024,004
51268683,2024,004
